标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
金名都高层3房 无贷款过户快 满5唯一免个税 看房方便,180,20824,南海,3室1厅1卫,86.44㎡,平层,板塔结合,高楼层(共45层),暂无数据,暂无,南北,钢混结构,精装,,有,小区楼下即为商铺街、步行300米可到达广百百货、沙田美食。2公里范围内有永润、金沙汇、永旺梦乐城、国昌广场、万达星港城等大型购物综合体、衣食住行无一不便利,地铁12号线建设中、门口即为公交枢纽站——金名都站、十几条公交路线穿梭广佛、出行便捷
金名都方正两房 业主自住保养好,150,18667,南海,2室1厅1卫,80.36㎡,平层,板塔结合,中楼层(共26层),暂无数据,暂无,西南,钢混结构,精装,,有,饮食：沙田、麦当劳、金汇景海鲜酒家、金沙喜宴大酒楼等、二、商场：广百百货、华润万家、三、公园：浔峰山森林公园、滨江公园、四、医院：金沙洲首家三甲-广州中医药大学附属医院,小区门口就有公交车站、去广州地铁6号线浔峰岗站、在建的里横路站约两年后通车、三个站、有里07.广231.974等车线高速路口：沙贝站、泌冲站里水佛山一环段
急售型 房子属低层望江、位置佳、产权清晰,335,23731,南海,4室2厅2卫,141.17㎡,平层,塔楼,低楼层(共50层),暂无数据,暂无,南,钢混结构,精装,,有,永旺梦乐城、金沙大都汇有广州环城高速、广佛高速、沈海高速广州支线广佛新干线公交：广277.广夜58（沙面新城站）等等20条线接驳广州东站天河城珠江新城北京路综合商场万达广场、国昌新城市广场、海北广场、嘉州广场、金沙童话王国、梦车小镇（招商..,永旺梦乐城、金沙大都汇有广州环城高速、广佛高速、沈海高速广州支线广佛新干线公交：广277.广夜58（沙面新城站）等等20条线接驳广州东站天河城珠江新城北京路综合商场万达广场、国昌新城市广场、海北广场、嘉州广场、金沙童话王国、梦车小镇（招商中..
时代水岸 位置安静  电梯中层 精装修 采光充足,218,23456,南海,3室1厅2卫,92.94㎡,平层,塔楼,中楼层(共34层),暂无数据,暂无,南,钢混结构,精装,,有,门口就有银行.KTV.酒店.餐饮.等可满足日常需求、另外距离万达广场、国昌广场、金珀天地等大型购物广场只有2公里、离地铁口3.4公里、步行100m有公交接驳。,永旺梦乐城、金沙大都汇有广州环城高速、广佛高速、沈海高速广州支线广佛新干线公交：广277.广夜58（沙面新城站）等等20条线接驳广州东站天河城珠江新城北京路
时代水岸一期 东南向 满五唯一 通风采光好 一线江景,270,23894,南海,4室2厅2卫,113㎡,平层,塔楼,中楼层(共33层),暂无数据,暂无,东南,钢混结构,精装,,有,门口就有银行.大型市场.酒店.餐饮.等可满足日常需求、另外距离万达广场、国昌广场、金柏天地等大型购物广场只有2公里,有广州环城高速、广佛高速、沈海高速广州支线广佛新干线公交：广132.广205.广277.广夜58.广789.广653（沙面新城站）等等20条线接驳广州东站天河城珠江新城北京路
金名都门口位置三房 保养好 户型方正 居住优选,205,21355,南海,3室2厅2卫,96㎡,平层,板塔结合,低楼层(共44层),暂无数据,暂无,东北,钢混结构,精装,,有,饮食购物：小区旁边就是大型购物商城广百百货、大型美食场所沙田中心、肯德基麦当劳星巴克等；公园：浔峰山公园、滨江公园医院：广州中医药大学附属医院银行：中国银行、工商银行、建设银行、农业银行、农商银行一应俱全,小区门口就有公交车站、去广州6号线地铁浔峰岗站、在建的12号线里横路站约两年后通车、三个站、有里07、广231、974等车线高速路口：沙贝站、泌冲站、里水佛山一环段
沙面新城蓝城阁 南向望江户型 精装修保养好,427,25508,南海,4室2厅3卫,167.4㎡,平层,塔楼,中楼层(共32层),暂无数据,暂无,西,钢混结构,精装,,有,沙溪市场、海北综合市场、国昌城市广场、金沙洲万达广场、金铂天地广场、黄岐医院、农业银行、中国银行、建设银行、工商银行等,沙面新城站公交线路如下：广205路、广132路、广277路、快线57路、桂19路、沥08路、沥07、沙贝地铁环线789路、653路
金洲府 业主诚心出售 价格可谈 看房方便,220,25288,南海,3室2厅2卫,87㎡,平层,暂无数据,高楼层(共26层),暂无数据,暂无,南,钢混结构,精装,,,商场：永润广场、沙田中*心、华润万家、卜蜂莲花、广百百货、金沙国际广场、金铂天地、万达广场、国昌新城市广场。医院：广州中医药大学金沙洲医院、南海仁和中医院、南方医科大学南海医院。市场：草场肉菜市场、洲村市场。银行：工行、建行、中行、农行。,据规划、预计2024年底前小区旁边开通地铁与有轨电车！！！公交：231、974、里07、里10、广夜91、广657等等、其中974、广657和里07公交车可快速到达地铁6号线浔峰岗站。与金沙洲大桥、内环路相接、环城高速、广佛高速、佛山一环快速连接珠三角。
金洲府 业主诚心出售 价格可谈 看房方便,225,24726,南海,3室2厅2卫,91㎡,平层,暂无数据,中楼层(共26层),暂无数据,暂无,东东南南,钢混结构,精装,,,商场：永润广场、沙田中*心、华润万家、卜蜂莲花、广百百货、金沙国际广场、金铂天地、万达广场、国昌新城市广场。医院：广州中医药大学金沙洲医院、南海仁和中医院、南方医科大学南海医院。市场：草场肉菜市场、洲村市场。银行：工行、建行、中行、农行。,据规划、预计2024年底前小区旁边开通地铁与有轨电车！！！公交：231、974、里07、里10、广夜91、广657等等、其中974、广657和里07公交车可快速到达地铁6号线浔峰岗站。与金沙洲大桥、内环路相接、环城高速、广佛高速、佛山一环快速连接珠三角。
金沙洲 时代天境 温馨安静 南向4房、干净漂亮,310,26272,南海,4室2厅2卫,118㎡,平层,板塔结合,高楼层(共32层),暂无数据,暂无,南,钢混结构,精装,,有,金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园、里水医院、广州中医葯大学附属医院金沙洲医院,时代天境小区楼下有多路公交站通往广州和佛山：里07、231、657、佛沥182等、2站公交车到浔峰岗地铁站、5站到火车站
四季花城  电梯高层三房   可望湖,220,17712,南海,4室2厅2卫,124.21㎡,平层,塔楼,高楼层(共16层),暂无数据,暂无,东东南,钢混结构,精装,,有,万科四季花城小区管理严格物业服务好生活配套齐全内设有、伯奇公园大学：广州城市职业学院中小学：金沙中学、黄岐中学幼儿园：南藤幼儿园、正平幼儿园、松南幼儿园、横沙幼儿园、城西花园幼儿园、万科四季花城幼儿园,
时代糖果二期 南向三房 带大平台 业主自住 满五唯一,180,20690,南海,3室1厅1卫,87㎡,平层,塔楼,高楼层(共18层),暂无数据,暂无,南,钢混结构,精装,,有,商场：永润广场、沙田中*心、华润万家、卜蜂莲花、广百百货、金沙国际广场、金铂天地、万达广场、国昌新城市广场。医院：广州中医药大学金沙洲医院、南海仁和中医院、南方医科大学南海医院。市场：草场肉菜市场、洲村市场。银行：工行、建行、中行、农行。,据规划、预计2024年底前小区旁边开通地铁与有轨电车！！！公交：231、974、里07、里10、广夜91、广657等等、其中974、广657和里07公交车可快速到达地铁6号线浔峰岗站。与金沙洲大桥、内环路相接、环城高速、广佛高速、佛山一环快速连接珠三角。
时代糖果三期 南向三房 带小平台 业主诚意出售,155,17223,南海,3室2厅1卫,90㎡,平层,塔楼,低楼层(共18层),暂无数据,暂无,东南,钢混结构,精装,,有,商场：永润广场、沙田中*心、华润万家、卜蜂莲花、广百百货、金沙国际广场、金铂天地、万达广场、国昌新城市广场。医院：广州中医药大学金沙洲医院、南海仁和中医院、南方医科大学南海医院。市场：草场肉菜市场、洲村市场。银行：工行、建行、中行、农行。,据规划、预计2024年底前小区旁边开通地铁与有轨电车！！！公交：里10、广夜91、广657等等、广657公交车可快速到达地铁6号线浔峰岗站。与金沙洲大桥、内环路相接、环城高速、广佛高速、佛山一环快速连接珠三角。
时代糖果1期79平方两房、业主诚意出售115万！,113,14265,南海,2室2厅1卫,79.22㎡,平层,塔楼,中楼层(共14层),暂无数据,63.9㎡,东北,钢混结构,精装,,有,小区配套还算比较成熟、离小区500米的地方有金峰洲xx、离小区1000米的地方有永润广场和卜峰莲花等。,
苑中三房 双阳台 南北对流 新装修 产权清晰 业主急售,135,15450,南海,3室2厅1卫,87.38㎡,平层,板楼,高楼层(共6层),暂无数据,77.9㎡,东南,钢混结构,精装,,,,小区门口是万科四季花城的公交总站、有高峰30线、12路线、283线、276线路公交车、可以直达地铁站和广州市区、最近的地铁是地铁6号线浔峰岗A出口、小区去地铁站6-7、骑电动车5、走路二十多min、小区南门近泌冲收费站沈海高速
房子产权清晰 可以望江 业主出售意向强,330,20522,南海,4室2厅2卫,160.81㎡,平层,塔楼,低楼层(共31层),暂无数据,暂无,东,钢混结构,简装,,有,有广百百货、永润广场、沙田医院：里水医院、广州中医药大学附属医院金沙洲医院邮局：中国邮政局银行：工商银行、农村信用社、农业银行、建设银行、中国银行其他：金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园,
中高层、望花园、业主自住、保养好,200,22728,南海,3室2厅1卫,88㎡,平层,塔楼,中楼层(共48层),暂无数据,暂无,西北,钢混结构,精装,,有,金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园、里水医院、广州中医药大学附属医院金沙洲医院,中海金沙里小区楼下有多路公交站通往广州和佛山：里07、231、657、佛沥182等、2站公交车到浔峰岗地铁站、5站到火车站
对流通风楼层好视野宽阔采光充足自带两个大平台,660,40476,南海,3室2厅2卫,163.06㎡,平层,板塔结合,高楼层(共45层),暂无数据,暂无,东南,钢混结构,简装,,有,,小区门口有金名都公交车站、去广州6号线地铁浔峰岗站、1~2个站、有里07、广231、974等车线高速路口：沙贝站、泌冲站、里水佛山一环段。2023年还有广州12号线地铁在小区旁开通、实现广佛同城！
新希望金洲府 南向高层 三房两卫 视野开阔,200,21979,南海,3室2厅2卫,91㎡,平层,塔楼,高楼层(共26层),暂无数据,暂无,南,钢混结构,精装,,有,商场：永润广场、沙田中*心、华润万家、卜蜂莲花、广百百货、金沙国际广场、金铂天地、万达广场、国昌新城市广场。医院：广州中医药大学金沙洲医院、南海仁和中医院、南方医科大学南海医院。市场：草场肉菜市场、洲村市场。银行：工行、建行、中行、农行。,据规划、预计2024年底前小区旁边开通地铁与有轨电车！！！公交：里10、广夜91、广657等等、广657公交车可快速到达地铁6号线浔峰岗站。与金沙洲大桥、内环路相接、环城高速、广佛高速、佛山一环快速连接珠三角。
金洲府 业主诚心出售 价格可谈 看房方便,172,18902,南海,3室2厅2卫,91㎡,平层,塔楼,低楼层(共26层),暂无数据,暂无,南,钢混结构,精装,,,商场：永润广场、沙田中*心、华润万家、卜蜂莲花、广百百货、金沙国际广场、金铂天地、万达广场、国昌新城市广场。医院：广州中医药大学金沙洲医院、南海仁和中医院、南方医科大学南海医院。市场：草场肉菜市场、洲村市场。银行：工行、建行、中行、农行。,据规划、预计2024年底前小区旁边开通地铁与有轨电车！！！公交：231、974、里07、里10、广夜91、广657等等、其中974、广657和里07公交车可快速到达地铁6号线浔峰岗站。与金沙洲大桥、内环路相接、环城高速、广佛高速、佛山一环快速连接珠三角。
