标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
南北向有大阳台视野开阔地铁口客运港交通方便,550,38073,南沙,4室2厅2卫,144.46㎡,平层,暂无数据,低楼层(共45层),暂无数据,暂无,西南东北,钢混结构,其他,,有,有地铁、公交、。有鹿劲菜市场。南沙天后宫、浦洲花园、黄山鲁森林公园,
龙光棕榈水岸 蕉门河旁小3房 诚心卖,195,22909,南沙,3室2厅1卫,85.12㎡,平层,板塔结合,中楼层(共18层),暂无数据,暂无,西北,钢混结构,精装,,有,此小区近蕉门地铁、200米就是一个静中带旺的好地段景观好面对蕉门河一带的漂亮景观,
南沙境界南向三房中间楼层安静舒适业主诚意出手,140,14395,南沙,3室2厅1卫,97.26㎡,平层,板塔结合,中楼层(共25层),暂无数据,暂无,南,钢混结构,精装,,有,小区500米左右的游泳池华润购物星河cocopark楼下有亲子街娱乐餐饮购物满足小区生活必须用品地铁4号线蕉门站黄阁站广州市妇幼南沙院区南沙医院中山一南沙院区。15年华师系,出入方便、小区门口有多路公交车、可直达番禺广场、前往黄阁或蕉门地铁站两个公交站、小电车一个字可达、前往金州和天后宫都是直达
翠山南院 4室2厅 南,178.8,12009,南沙,4室2厅2卫,148.9㎡,平层,板塔结合,高楼层(共9层),暂无数据,122.84㎡,南,钢混结构,毛坯,,,,
区府板块 成熟小区 舒适大三房,198,16210,南沙,3室2厅2卫,122.15㎡,平层,板楼,高楼层(共28层),暂无数据,暂无,北,钢混结构,毛坯,,有,小区门口有钱大妈、生鲜市、盒马生鲜等、公交车站可以接驳18号线、悠方、环宇城、公园都在1公里范围、生活方便,
南沙碧桂园 2房2  精装修  金洲生活配套成熟,150,17469,南沙,2室1厅1卫,85.87㎡,平层,板塔结合,低楼层(共6层),暂无数据,暂无,南北,钢混结构,其他,,,小区地理位置、绿化、居民素质高配套：有健身器材、小型篮球场、可供小区居民使用车位：停车位充足、建有地上停车场和地下车库保安：小区内24保安巡逻小区有大型商场、华汇商场、1公里范围有金洲广场、金沙广场。金洲菜市场,小区门口就有公交车站、公交线可直接接驳地铁4号线金洲站、蕉门站、18号线横沥站。有多路公交车到达停靠。另外还有公交车可以直达番禺市桥、还可预约搭乘大巴车直达深圳。
中国铁建海语熙岸 3室2厅 南,250,24755,南沙,3室2厅2卫,100.99㎡,平层,塔楼,低楼层(共43层),暂无数据,暂无,南,钢混结构,其他,,有,,
南沙湾板块 御苑 南北通透大三房 精装修保养好 视野好,380,28092,南沙,3室2厅2卫,135.27㎡,平层,板楼,高楼层(共28层),暂无数据,暂无,南北,钢混结构,精装,,有,小区旁有小型的生活小商场、和钱大妈、里面有游泳池和小孩运动场所·小区内有游泳池和健身所还有儿童娱乐场所。,
明珠湾起步区、中高层、南向一线看江,240,26003,南沙,3室2厅1卫,92.3㎡,平层,板楼,高楼层(共32层),暂无数据,75.4㎡,南,钢混结构,精装,,有,小区楼下就是滨江绿道连接着蕉门河主题公园西侧就是南沙体育馆青少年宫网球馆,小区门口就是广州广外公交站多路公交达南沙各个位置小区距离蕉门地铁站1公里规划中广州地铁15号环岛线体育馆站距小区步行200米开通后无缝接驳2021年由广州南站及广州东站开来南沙的22号及18号线可直达珠江新城
圣淘沙高层南向2房、精装修、保养好、安静舒适。,100,15414,南沙,2室1厅1卫,64.88㎡,平层,塔楼,高楼层(共17层),暂无数据,51.34㎡,南,钢混结构,精装,,有,,
大岗蓝湾精装修3房、证满过五年、税费低,100,11277,南沙,3室2厅1卫,88.68㎡,平层,塔楼,高楼层(共18层),暂无数据,暂无,北,钢混结构,其他,,有,,楼下100米范围有公交车接驳到番禺、南沙、近距离可到达东新高速、黄榄快线出入口。
黄山鲁公园里星河丹堤三房两卫朝南高楼层好视野,196,18623,南沙,2室2厅2卫,105.25㎡,平层,塔楼,高楼层(共16层),暂无数据,暂无,西南南,钢混结构,其他,,有,小区位处黄山鲁森林公园之中、环境好、小区内配有幼儿园、傍山而建、空气清新、天然大氧吧。娱乐配套更有3000㎡水岸休闲会所、包含私家游泳池、私家健身房、高尔夫球场等场所,地铁：项目就在地铁4号线延长线广隆站旁公交：南沙18路、南沙19路、南沙1路、南沙49路、南沙4路、番141短线、番141B短线在名幸站下、即到达黄山鲁森林公园西门口、沿山脚往上走即可到达项目。专有的南沙61路就在小区门口
3户型方正、布局合理、通风敞亮、,205,18165,南沙,3室2厅2卫,112.86㎡,平层,塔楼,中楼层(共30层),暂无数据,暂无,南,钢混结构,精装,,,小区位于南沙湾板块、坐拥成熟金洲成熟商圈、华汇广场、金洲步行街、达广场,距离15号线（规划中）何仙姑站距离仅200米、未来乘坐15号线转乘到4号线、18号线、22号线直达市区。小区门口有公交站。小区到主干道进港大道、港前大道、环市大道方便。5公里有游轮母港。交通十分便利。
蕉门地   铁站、朝向好、望蕉门河、配套齐全！,259,22135,南沙,3室1厅2卫,117.01㎡,平层,板塔结合,中楼层(共27层),暂无数据,暂无,东东南,钢混结构,其他,,有,地铁4号线蕉门地铁站、蕉门公园、南沙图书馆、南沙体育馆、星河cocopark、悠方购物天地、广州市妇幼南沙分院等。,小区地理位置优越、出门200米左右到地铁口、200米左右到公交总站、未来3地铁交汇（4、22、15号线）
万地雅涛阁 3室2厅 南,125,11806,南沙,3室2厅1卫,105.88㎡,平层,塔楼,中楼层(共23层),暂无数据,暂无,南,钢混结构,其他,,有,,
独栋 大阳台 东南向 望湖望山 无遮挡,160,15316,南沙,3室2厅2卫,104.47㎡,平层,塔楼,低楼层(共32层),暂无数据,暂无,东南,钢混结构,其他,,有,,人车分流、人文地理位置好小区旁边就是市政公园、空气新鲜、适合老人小孩居住游玩
滨海新城 横厅对流三房两卫 二期大阳台 视野无遮挡,158.8,16695,南沙,3室2厅2卫,95.12㎡,平层,塔楼,中楼层(共33层),暂无数据,76.09㎡,南,钢混结构,其他,,有,小区生活配套浓郁、今州广场、华汇广场、奥园金莎广场、奥园中环广场、金洲农贸市场、南沙城商圈、蕉门公园、南沙三甲医院等。,小区门口有两个公交车站、4个站左右可以到地铁四号线金洲地铁站、可到广州市区、南沙客运港方向、多个共享单车停放点。
南沙奥园小区、带30-40方花园、精装保养好,65,17183,南沙,1室1厅1卫,37.83㎡,平层,塔楼,低楼层(共7层),暂无数据,暂无,南,钢混结构,精装,,有,小区出门就是滨海栈道、网红打卡点、离菜市场也近、有海滨公园、天后宫,小区地铁覆盖、离4号线南横站大概500左右、出门就是地铁、交通方便。
滨海新城  南北对流横厅  中楼层  南向三房,155,16439,南沙,3室2厅2卫,94.29㎡,平层,塔楼,中楼层(共34层),暂无数据,76.14㎡,南,钢混结构,其他,,有,今洲广场、华汇广场、奥园金莎广场、奥园中环广场、星河cocopart、金洲农贸市场、儿童公园、蕉门公园、南沙三甲医院等,
东向两房望林园、安静舒适、视野开阔,125,14229,南沙,2室1厅1卫,87.85㎡,平层,塔楼,低楼层(共28层),暂无数据,67.01㎡,东,钢混结构,其他,,有,蕉门河公园、出门就是蕉门河江边公园、舒服漂亮的公园、周末休闲娱乐好去处,4号线飞沙角地铁站距离小区仅300米、小区西门门口就有公交站、出行方便
星河荣誉 98方 东南向看小区花园 位置安静保养好,256,26004,南沙,3室2厅2卫,98.45㎡,平层,塔楼,中楼层(共16层),暂无数据,暂无,东南,钢混结构,精装,,有,广州市天元与小区一路之隔距离南沙游艇会800米、2公里范围内有广州地铁4号线南沙客运港站南沙邮轮母港南沙客运港南沙客运站南沙天后宫蒲州花园南北台网红村黄山鲁森林公园自然资源好闹中取静楼下有多线路公交车站共享单车,
保利央企物业、南北对流户型通透、采光好,279,20551,南沙,4室2厅2卫,135.76㎡,平层,塔楼,中楼层(共33层),暂无数据,暂无,南北,钢混结构,精装,,,项目位于南沙区的榄核镇、小区门口就是南沙榄核政务、有集市餐饮、小区门口有公交车站、生活便利。,
海语熙岸 一期中高楼层 改善型大4房,318,24694,南沙,4室2厅2卫,128.78㎡,平层,板楼,中楼层(共32层),暂无数据,暂无,东南,钢混结构,精装,,有,,
南沙奥园  近地铁 山下户型方正实用,159,12875,南沙,3室2厅2卫,123.5㎡,平层,塔楼,中楼层(共16层),暂无数据,暂无,东,钢混结构,其他,,有,,4号.新港澳码头、京珠高速、南沙港快速、虎门高速、南沙汽车客运站、环岛路、南沙汽车客运站
港航华庭  南向3房  看小区 安静,168,16308,南沙,3室2厅2卫,103.02㎡,平层,板塔结合,中楼层(共32层),暂无数据,暂无,东南,钢混结构,其他,,有,,出门小区楼下就有公交车站、有6条公交线路、联通南沙各个城区、还可以接驳到地铁4号线、直达广州市区
南向大四房 成熟社区 15号线规划 精装,230,15548,南沙,4室1厅2卫,147.93㎡,平层,塔楼,中楼层(共15层),暂无数据,暂无,东南,钢混结构,其他,,有,,小区门口公交车站、18.52可到地铁站、可到番禺广场、规划中的15号线预埋口
南沙湾御苑 3室2厅 南,238,23002,南沙,3室2厅1卫,103.47㎡,平层,塔楼,中楼层(共23层),暂无数据,78.52㎡,南,钢混结构,其他,,有,,
通风采光好；户型方正、动静分区、布局合理。,98,14566,南沙,2室1厅1卫,67.28㎡,平层,塔楼,高楼层(共17层),暂无数据,53.8㎡,南,钢混结构,精装,,有,小区旁边是海力花园酒店、有两所幼儿园、楼下有钱大妈生鲜chao市、离小区700米有农贸肉菜市场、旁边还有蝴蝶洲公园和上湾体育公园,小区门口就有公交车站、直达18号线横沥站、南沙体育馆、中山附属医院、多条公交线路直达金州、蕉门地铁口、南沙客运站等等、规划南沙十五号线蝴蝶洲站就在家门口、驾车交通方便
南沙金茂湾 5室2厅 东南,950,38767,南沙,5室2厅4卫,245.06㎡,平层,塔楼,高楼层(共30层),暂无数据,暂无,东南,钢混结构,精装,,有,,
南沙碧桂园 3室2厅 南 北,180,15758,南沙,3室2厅2卫,114.23㎡,平层,板塔结合,中楼层(共4层),暂无数据,暂无,南北,钢混结构,简装,,,,
全新未住南向2房、户型方正楼层可以、钥匙在手随时看,145,19519,南沙,2室1厅1卫,74.29㎡,平层,塔楼,低楼层(共33层),暂无数据,58.4㎡,南,钢混结构,精装,,有,小区生活配套浓郁、今洲广场、华汇广场、奥园金莎广场、奥园中环广场、金洲农贸市场、南沙城商圈、蕉门公园、南沙三甲医院等。,小区门口有两个公交车站、4个站左右可以到地铁四号线金洲地铁站、可到广州市区、南沙客运港方向、多个共享单车停放点。
南沙湾 近地铁 三大社区交汇 邮轮母港商圈 通风采光好,139,14184,南沙,3室2厅2卫,98㎡,平层,塔楼,低楼层(共32层),暂无数据,暂无,南,钢混结构,其他,,有,,南沙客运港地铁口900米可达、大门口南18路和南53路、邮轮母港可直达东南亚日本旅游、交通配套方便、出行容易
富力天海湾高层精装修三房 一线江景,171,17841,南沙,3室2厅1卫,95.85㎡,平层,塔楼,高楼层(共32层),暂无数据,暂无,南,钢混结构,精装,,有,小区楼下有大型商店、理发店、药店、餐饮店等等、一公里范围内有闹市、生活配套完善。,小区500米处有多条公交线路经过、距离地铁口大约1.2公里。
时代山语低层3房、 保养好、 望小区园林、安静,160,16730,南沙,3室2厅2卫,95.64㎡,平层,塔楼,低楼层(共17层),暂无数据,78.38㎡,西南,钢混结构,其他,,,,
城投首筑花园 大三房 保养很好 明珠湾的刚需上车,190,18510,南沙,3室2厅2卫,102.65㎡,平层,塔楼,低楼层(共17层),暂无数据,暂无,东南,钢混结构,精装,,有,,
星河丹堤 3室2厅 南 北,260,18263,南沙,3室2厅2卫,142.37㎡,平层,塔楼,高楼层(共12层),暂无数据,116.08㎡,南北,钢混结构,其他,,有,,
越秀滨海悦城大三房看园林精装带车位,290,25042,南沙,3室2厅2卫,115.81㎡,平层,塔楼,高楼层(共27层),暂无数据,96.47㎡,西北,钢混结构,精装,,有,,
江景房 一梯一户 南北对流 户型方正实用视野好通风好,448,34783,南沙,4室2厅2卫,128.8㎡,平层,塔楼,低楼层(共15层),暂无数据,暂无,南北,钢混结构,精装,,有,灵山岛尖区域是配套建设高品质的岭南水乡居住社区本项目一线临江公园在旁湾实,
房子的视野开阔 通风采光好 格局方正 过五唯一,128,11773,南沙,3室2厅1卫,108.73㎡,平层,板塔结合,中楼层(共11层),暂无数据,暂无,北,钢混结构,精装,,有,小区内有碧桂园自己的双语幼儿园、北门100m便是肉菜市场、大门口200m就有大型购物休闲广场,
业主急卖 广外 随时看房 产权清晰 税费低,138,15725,南沙,2室2厅1卫,87.76㎡,平层,塔楼,低楼层(共23层),暂无数据,71.43㎡,南,钢混结构,精装,,有,,地铁四号线飞沙角、广隆站、18号线横沥地铁站、门口就多趟公交、出行方便。
南沙珠江湾 三房两卫 带小储物间 全部房间朝南,185,14524,南沙,3室2厅2卫,127.38㎡,平层,板塔结合,低楼层(共18层),暂无数据,暂无,南,钢混结构,精装,,有,,
万科府前一号 4室2厅 北,355,24814,南沙,4室2厅2卫,143.07㎡,平层,板楼,高楼层(共18层),暂无数据,117.2㎡,北,钢混结构,精装,,有,,
南沙碧桂园天玺湾全屋定制拎包入住东南向单边位三房,145,15592,南沙,3室2厅1卫,93㎡,平层,板塔结合,低楼层(共30层),暂无数据,暂无,南,钢混结构,其他,,有,,小区位于进港大道主干道、交通便利、小区门口有多路公交车、到购物商圈、区政府政务大厅、南沙三甲医院、南沙大型工厂例如船场、丰田汽车场都很方便
