标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
电梯平层入户、南北格局、采光充足、精装修、拎包入住,258,32792,天河,3室1厅1卫,78.68㎡,平层,塔楼,中楼层(共9层),暂无数据,64.45㎡,北,钢混结构,精装,,有,员村四横路5号大院地处黄埔大道中路段、公交车站、有二十几路公交车经过、员村实惠的肉菜市场、有公园、银行、医院等、生活和交通方便、配套完善。,员村四横路5号大院地处黄埔大道中路段、公交车站、有二十几路公交车经过。公交：员村四横路口站：44、243、506、506A、517、B11、科韵路地铁站、天河公园地铁站
东圃广场精装东向三房业主诚心卖,300,35457,天河,3室1厅1卫,84.61㎡,平层,塔楼,高楼层(共12层),暂无数据,暂无,东,钢混结构,精装,,有,有大型的购物广场：天河城白货、有四大银行、邮政局、红十字会医院、大型菜市场、肯德基、麦当劳、中国电信、国美电器,小区门口50米处有便民车始发站接驳地铁4号线黄村站小区门口就有B22B4BB4A、902等公交线路的车站小区400米处有BRT东圃镇公交车站有多达十几条公交路线分别去往体育西方向员村科韵路方向科学城方向
满五年无抵押、崋阳不占用、近东站、电梯房、户型方正,398,58530,天河,3室2厅1卫,68㎡,平层,塔楼,高楼层(共9层),暂无数据,暂无,东南,钢混结构,其他,,有,300米范围内商场、治安较好、配套齐全、有菜市场、公园、带电梯、安静不临街,近广州东站和林和西地铁站、公交车广州东站总站、往西直走700米、东方宝泰购物广场
尚雅苑2楼南向无遮挡、光线好、南北对流、精装保养好,388,52362,天河,2室1厅1卫,74.1㎡,平层,塔楼,低楼层(共8层),暂无数据,暂无,南北,钢混结构,其他,,,下楼即到体育东菜市场和生活广场、生活氛围浓郁、天河城、天环广场、正佳广场、太古汇等都在步行范围、地铁公交很进。小,3号线石牌桥站/18号线、多路公交通往广州各处、四通八达、出行便利。
满五年、中高层、南向、楼距宽视野开阔、诚意出,1000,112791,天河,3室2厅1卫,88.66㎡,平层,塔楼,中楼层(共32层),暂无数据,68.72㎡,南,钢混结构,其他,,有,交通：距离5号线地铁站200米左右、南边是花城大道、东边是猎德大道、四通八达。休闲:往东过个马路就是珠江公园、散步、运动、露营的好去处、老少皆宜。生活:楼下就是兴盛路风情街、餐饮聚集、也有便利店、菜市场。500米内有igc天汇广场、高德置地广场等。,
南向三房、采光通风好、安静望花园,470,49287,天河,3室2厅2卫,95.36㎡,平层,板塔结合,低楼层(共27层),暂无数据,74.92㎡,南北,钢混结构,精装,,有,,
金融城正规四房 自住装修保养好,638,49446,天河,4室2厅2卫,129.03㎡,平层,塔楼,中楼层(共11层),暂无数据,暂无,南北,钢混结构,简装,,有,区正对100米杨桃公园小区离杨桃公园公交总站100米、离地铁口800米、宜家家私、美林天地、山姆会员店就在家门口、距校300米、生活气氛浓厚,该小区有两个公交车总站和一个地铁站、分别为东侧汇彩路总站、256路、b2a路、b6路、b6路快线。西侧杨桃公园总站、53路、218路、503路、b19路。南侧5号线三溪地铁站。开车出行走中山大道跟黄埔大道、有条桃园东路连接两条主干道
珠江花城南向直望小区园林 视野开阔 环境好 南向三房,468,52256,天河,3室2厅2卫,89.56㎡,平层,塔楼,中楼层(共26层),暂无数据,暂无,南,钢混结构,其他,,有,,规划19号线姬堂站坐落项目内、直达珠江新城、海珠、荔湾等重要区域。社区公交车总站接驳主干线广园快速路、直达珠江新城、天河北、琶洲等商务区；社区内建4500㎡大型私享公交总站、为版块内的社区旗舰型交通配套
华江正南向看花园   安静3房1厅2卫、双阳台卖少见少,528,53436,天河,3室1厅2卫,98.81㎡,平层,板楼,中楼层(共10层),暂无数据,87.94㎡,南,钢混结构,其他,,有,家乐福商场、中山第六附属医院和华侨医院、800米天河公园地铁站、天河公园、工商银行和农商银行、员村农贸菜市场,公交车：员村山顶站、华侨医院站：途经线路包括23路（快线）、26路（快线）、23路、43路、53路、137路、140路、227路、243路、245路、261路、278路、284路、292路、299路、504路、517路、517A路、518路、540路、541路、542路、548路、550路562路、882路
天隆花苑 精装修大两房 采光通风好,290,45123,天河,2室1厅1卫,64.27㎡,平层,板塔结合,高楼层(共25层),暂无数据,暂无,东北,钢混结构,其他,,有,大型购物有佳市、华润家、天河城、天环广场、太古汇、华南大型的电脑交易市场太平洋电脑城,广州火车东站地铁华师站岗顶站、11号线天河东站公交：41路、133路、191路、560路、883路、41路、78路、133路天寿路口站地铁：3号线北延线广州东站小区楼下有共享单车出行离东站2000米离龙口xi公交站633米地铁华师站1500米
次新兰亭盛荟小三房 业主诚心放卖,496,59991,天河,3室1厅1卫,82.68㎡,平层,塔楼,低楼层(共40层),暂无数据,66.87㎡,西南,钢混结构,简装,,有,有市场、市、医院、逛街购物很方便、2公里范围内有美林天地、宜家、居然之家、东圃步行街、山姆会员店,交通便利、一纵两横、两条主干道、一条快速路、驾车通行方便、（近5号线东圃地铁、步行800米、最近距离600米左右）、横穿四大区。
采光好、精装房、保养的很好、可拎包入住,330,49505,天河,2室1厅1卫,66.66㎡,平层,塔楼,中楼层(共18层),暂无数据,54.4㎡,北南,钢混结构,其他,,有,奥林匹克体育馆、高德汇、奥特莱斯、东圃天河城楼下步行街街市、太古汇、中山大学附属第三医院、广州华医医院、饮食地带有食博会、美食城中森食博汇。,出行便利、公交可到达奥体、珠江新城；近地铁21号线智慧城站、坐地铁去往珠江新城只需要8站。
保利次新房 业主诚心卖 保养新 采光好 视野开阔,410,46591,天河,3室2厅2卫,88㎡,平层,塔楼,中楼层(共21层),暂无数据,70.44㎡,北,钢混结构,其他,,有,医疗天河区新塘街社区卫生服务新塘社区医院、科广场、优托邦、火炉山公园！,出行便利、公交可到达奥体、珠江新城、地铁21号线大观南路站已通车800米、坐地铁去往珠江新城只需要6站
珠城房源：跑马地花园三期、业主急卖、随时可约签,450,58260,天河,2室1厅1卫,77.24㎡,平层,塔楼,高楼层(共33层),暂无数据,暂无,东,钢混结构,其他,,有,商场：太阳新天地、珠光壹坊医院：三甲标准的华侨医院银行：中国银行、建设银行、农业银行等公园：天河公园、珠江公园都在旁边运动：马场里面有高尔夫、足球、篮球、羽毛球、兵乓球等；交通：在用5号线潭村地铁站、门口在建13号线马场跟白马岗地铁站。,地铁5号线潭村站。楼下在建十三号线二期“马场站”、公交车：华侨医院站。公交车出行、打车方便、北至黄埔大道、下到临江大道、西望广州赛马场、东为华南快速、珠江新城主干道四通八达、畅通无阻、出行便利。
美林新装修大2房、拎包即入住。,465,56749,天河,2室1厅1卫,81.94㎡,平层,塔楼,低楼层(共15层),暂无数据,暂无,北,钢混结构,精装,,有,,小区北门距离135米是公交总站、有B-11路、243路；距离小区北门334米琶洲大桥北站、有23路、43路、227路、261路、298路；距离小区北门890m是地铁5号线科韵路站
华景新城  五期怡华台    安静三房两卫    诚心卖,460,50689,天河,3室2厅2卫,90.75㎡,平层,塔楼,中楼层(共19层),暂无数据,76.48㎡,南北,钢混结构,其他,,有,二十年成熟生活配套、各大银行饭店菜市场便利店水果店花店进口美食店等等.,小区门口100米就是公交站翰景路站、距离小区500米就是华景华景新城公交站、有130、191、194、293、B9、五路公交站
绿洲小复式、户型方正、实用、满五唯一,160,43728,天河,1室1厅1卫,36.59㎡,平层,塔楼,中楼层(共6层),暂无数据,28.73㎡,东,钢混结构,其他,,有,商场：华润、苏宁电器、国美电器、龙洞又一城、流行前线服装城、海悦城。邮局：龙洞邮政银行：广发银行、农业银行、农商银行、工商银行、建设银行、邮政银行医院：龙洞医院、武警医院其他：华南植物园、龙眼洞森林公园、广州市树木公园、火炉山森林公园,地铁、步行50米就到了六号线植物园地铁ABC-3个出口(植物园站有六个出口)、公交:步行50米世纪绿洲公交站或者200米植物园公交站、20多条线路、可去往广州各区、出门就是天源路、双向八车道、快速路有华南快速龙洞出入口
高德公馆 3室2厅 南 北,2268,138759,天河,3室2厅2卫,163.45㎡,平层,板楼,低楼层(共45层),暂无数据,暂无,南北,钢混结构,精装,,有,,
龙岗路34号大院   大院管理   环境好,138,21600,天河,2室1厅1卫,63.89㎡,平层,板楼,高楼层(共6层),暂无数据,暂无,南,混合结构,其他,,,龙岗路菜市场、服装城、金马服装城、白云区医院、话剧团、歌舞团、广州画院、东风公园、十九路军陵园、广工大学、农业银行、中国银行,交通便利、步行到地铁站、6号线、两个站转5号线区庄站、三个站转3号线燕塘站、可达体育西、珠江新城。沙河顶公交站多路公交通过抵达各地
东圃广场精装一房改成两房业主诚心卖,158,38146,天河,1室1厅1卫,41.42㎡,平层,塔楼,中楼层(共12层),暂无数据,暂无,东,钢混结构,简装,,有,有大型的购物广场：天河城、有四大银行、邮政局、红十字会医院、大型菜市场、肯德基、麦当劳、中国电信、国美电器,小区门口50米处有便民车始发站接驳地铁4号线黄村站、小区门口就有B22、B4B、B4A、902等公交线路的车站、小区400米处有BRT东圃镇公交车站、有多达十几条公交路线分别去往体育西方向、员村、科韵路方向、科学城、黄埔区府方向
瑜翠园小高层精装房 产权清晰 诚心出,298,31808,天河,3室2厅1卫,93.69㎡,平层,板楼,高楼层(共6层),暂无数据,暂无,西北,钢混结构,其他,,有,龙洞社菜市场、华润购物区域、龙洞美食街许多休闲娱乐的地方。小区步行500米有公交车39路30路775路可直达植物园地铁站、出行很方便。有华南植物园、火炉山森林公园、龙眼洞森林公园、树木公园、四大公园、空气新鲜、环境优美,
此房满五唯一、高层南北对流、望花园位置安静,339,42863,天河,2室1厅1卫,79.09㎡,平层,塔楼,中楼层(共11层),暂无数据,暂无,东北,钢混结构,其他,,有,小区底商有琴行、各种培训班、餐饮小吃、宠物店、理发店、水果店、钱大妈、生活也十分便利、天银购物者的天堂、东圃大马路步行街可以吃饭逛商场、看电影,小区二期出来就是东圃镇BRT、四号线车陂地铁站及在建的13号线二期明年年底开通、距离小区922米（数据来自高德地图）
天河东路小区户型方正电梯2房可,368,60988,天河,2室2厅1卫,60.34㎡,平层,塔楼,高楼层(共9层),暂无数据,暂无,南东南,钢混结构,精装,,有,太古汇商城、天娱广场、体育运动场。有24时便利店、24时银行网点（中国工商银行、中国民生银行）、有多间餐馆,距石牌桥地铁站300米（数据来自地图）、公交车站有公交：883路、813路、B16路、32路、、560路、133路、78路
棠德标准一房一厅改成两房、精装修、户型方正、无抵押,129,29319,天河,2室1厅1卫,44㎡,平层,塔楼,低楼层(共11层),暂无数据,39.2㎡,西北,钢混结构,精装,,,电影院：哈艺、龙影。公园：同心公园、天河公园。市场：棠德综合市场、东南新街市。银行：工商、邮政、建设、农业、中国银行。商场：沃尔玛、卜蜂莲花、天河城*货、优托邦、乐易购、正大优选。医院：社区门诊部、家家乐医院、南方医科大学第三附属医院,棠下小区：B14、B8、B21、304、518、562、813。棠德路：304、408A、496、813、547、503、506、B14。棠德小区北：210、214、408A、408、40、508、60、764、772、813、B18、B19、B23、广增3线、广增5线、高峰快线24路、高峰快线28路。棠东地铁站：21号线
