标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
房屋精装看江、视野无遮挡、南北对流、视线开阔,350,34865,海珠,2室2厅1卫,100.39㎡,平层,塔楼,高楼层(共33层),暂无数据,暂无,东,钢混结构,精装,,有,,10号线准备开通、步行7分中到地铁站、楼下就是海印桥南公交站出行方便。
陈家祠板块  东南向3房  光线充足  双阳台,212,28774,荔湾,3室1厅1卫,73.68㎡,平层,塔楼,中楼层(共8层),暂无数据,66.57㎡,东南,钢混结构,其他,,,陈家祠地铁站、泮溪酒家、西关世家、周记茶餐厅、动感小西关、新大新公司、新光城市广场,距离1/8号线陈家祠地铁站450米左右距离交通方便、距离8号线彩虹桥地铁站600米左右（11/13/22号线在建设）；出门口就是公交车站荔湾路站
南北对流 黄山鲁脚下 低密度住宅,230,21156,南沙,3室2厅2卫,108.72㎡,平层,塔楼,中楼层(共25层),暂无数据,83.6㎡,南北,钢混结构,精装,,有,隔壁有虎门大桥、过东莞深圳方便、一公里内有游艇会、国际邮轮母港、邮轮码头等,
近燕塘地铁、有三甲医院、燕东大厦原装电梯高层两房,228,31466,天河,2室1厅1卫,72.46㎡,平层,塔楼,高楼层(共15层),暂无数据,59.6㎡,西北,钢混结构,其他,,有,,公交门口有武警医院一站台二站台、有夜10路、135路、235路、236路、252路、257路、290路、297路、303路、503路、534路、535路、637路地铁是3号线和六号线换乘站燕塘站
原装电梯小户型 次新楼 可看东湖公园广州塔,168,47741,越秀,1室1厅1卫,35.19㎡,平层,塔楼,中楼层(共32层),暂无数据,27.75㎡,东,钢混结构,简装,,有,,
户型方正、中间楼层视野开阔通风采光好,205,16938,增城,3室2厅2卫,121.03㎡,平层,塔楼,中楼层(共30层),暂无数据,92.57㎡,南,钢混结构,精装,,有,华师鹤泉白江商场:1公里有大润发吃饭逛街看电影都能满足、5公里有永旺梦乐城等等医疗:1公里有水电医院、5公里有三甲南方医院交通:400米白江地铁站,地铁线13号出口500米、交通出行便利、新塘公交车到黄埔。小区门口200米有公交站、新塘有广增线到达广州市区:天河和黄村、火车站、番禺客运站、天河客运站
东南向、视野开阔、通风采光好、60平方大平台！,250,25013,白云,2室2厅1卫,99.95㎡,平层,板楼,低楼层(共16层),暂无数据,暂无,东南,钢混结构,其他,,有,商场有：马务广场、尚佳广场、马务农贸肉菜市场、距离金国广场卜蜂莲花步行街200米、白云汇广场1000米。、马务幼儿园。银行：邮局、工商银行、农商银行、建设银行等。,黄石路口站车251.254.268.274.280.291.291.298.32.510.511.519.523.528.555.556.58.803.807.810.832.840.886.高峰快线5夜12夜22夜26夜35
城市之光双地铁带平台、次新电梯3房、全新未入住,375,45934,黄埔,3室1厅1卫,81.64㎡,平层,塔楼,低楼层(共33层),暂无数据,暂无,北,钢混结构,其他,,有,沃尔玛、丰乐肉菜市场、惠润广场、大沙地市场、银行：农业银行、工商银行、建设银行、光大银行、中国银行等。休闲：儿童公园、黄埔公园、黄埔图书馆、黄埔区少年宫、黄埔体育馆,公共交通:5+7双地铁大沙东站300米、BRT乌涌站100米、公共出行相当便利！自驾出行：出小区即是黄埔东路主干道、往北可上广园、往东可上绕城高速！
东湖板块 大院管理 南北通透户型 业主满五唯一,180,31535,越秀,1室1厅1卫,57.08㎡,平层,板楼,高楼层(共6层),暂无数据,51.58㎡,南北,混合结构,精装,,,,门口有多条公交线路经过、直达广州任何一区、离地铁六号线（东湖站）300米、（团一大站）1000米
工业路 温馨3房 框架结构 采光好,66,11093,番禺,3室1厅1卫,59.5㎡,平层,塔楼,高楼层(共7层),暂无数据,暂无,南,钢混结构,其他,,,旁边有易发步行街、番禺中医院、大北路步行街、东城市场、易发街步行街、番禺宾馆、星海公园等、配套成熟,公交：1路、2路、9路、13路、20路、55路等、地铁：3号线、市桥地铁站1.7公里、番禺广场地铁站等。
万科柏悦湾 3室1厅 南,420,41335,荔湾,3室1厅2卫,101.61㎡,平层,塔楼,低楼层(共23层),暂无数据,80.61㎡,南,钢混结构,其他,,有,,
富豪山庄·领峰 1室1厅 北,137,24253,番禺,1室1厅1卫,56.49㎡,平层,暂无数据,高楼层(共16层),暂无数据,暂无,北,钢混结构,精装,,,,
乐得花园 2室1厅 东南,128,19957,白云,2室1厅1卫,64.14㎡,平层,塔楼,中楼层(共9层),暂无数据,暂无,东南,钢混结构,简装,,有,,
岭南雅院 楼龄新 原装电梯 小区环境好 安静不吵,310,31920,白云,3室2厅1卫,97.12㎡,平层,塔楼,低楼层(共9层),暂无数据,84.32㎡,南,钢混结构,其他,,有,,
珠城暨大旁 封闭小区 带独立平台 单边房 电梯平层南向,430,47965,天河,3室2厅1卫,89.65㎡,平层,塔楼,高楼层(共8层),暂无数据,暂无,南,钢混结构,其他,,有,医院：华侨医院、中山三院、中山六院、邮电医院邮局：陶育路邮局、中山大道西邮局、员村西街邮局银行：工商银行、农村信用社其他：石牌肉菜街市、钱大妈、小区内部配套：停车场,近岗顶地铁站、岗顶BRT、中山大道、黄埔大道、华南快速、可以快速的到达高铁站、动车站、机场
暨大旁电梯一房一厅、证满五唯一、户型方正实用,168,35921,天河,1室1厅1卫,46.77㎡,平层,塔楼,高楼层(共31层),暂无数据,暂无,西,钢混结构,精装,,有,公园珠江公园商场太阳城广场家乐福医院华侨医院中山三院中山六院邮电医院大学暨南大xue邮局陶育路邮局中山大道西邮局员村西街邮局银行工商银行华夏银行中国银行长沙银行民生银行,
金融城精装修南向两房 采光通风良好,210,34009,天河,2室1厅1卫,61.75㎡,平层,塔楼,高楼层(共9层),暂无数据,暂无,南,钢混结构,精装,,,商场：好又多、礼加诚龙盛购物电影院：哈艺影城、龙影影城医院：天河棠德社区医疗门诊部、广州家家乐医院邮局：中国邮政天朗明居储蓄所银行：广州市农商银行、中国工商银行、中国邮政、便利店公园：天河公园。,自驾棠德南路连接科韵路和车陂路可以从科韵路上广园快速也可以从车陂路上环城高速公交棠下小区总站小区东站公交BRT可直达广州各区地铁现有棠东站地铁站距离约500m
中间位置 电梯两房 天台可独立使用 平层入户,450,61217,天河,2室1厅1卫,73.51㎡,平层,板塔结合,高楼层(共8层),暂无数据,暂无,南,钢混结构,精装,,有,,交通便利公交站有天河北站、自驾便利、地铁站有石牌桥站体育中xin站林和西站
金融城鱼珠板块、近地铁、户型方正实用、采光佳！,425,47118,天河,3室2厅1卫,90.2㎡,平层,塔楼,高楼层(共18层),暂无数据,暂无,南北,钢混结构,其他,,有,本房源位于天河区金融城东部商圈、双地铁13/5交通便利有潜力、近公园近保利鱼珠港珠江。小区门口有华润旺家、乐购钞市、大型农贸菜市场、山姆会员店、宜家家居、居然之家、肯德基、必胜客餐厅、客家王酒店、博裕广场.,双地铁13/5号线、地铁13号线珠村站、就在家门口200米（预计2024年开通）、5号线三溪站1500米左右、公交快线BRT珠村站在家门口200米。小区2公里范围内可以连通黄埔大道、中山大道及广园快速路！
双地铁、格局方正、通风对流、安静不吵,163,28104,海珠,2室1厅1卫,58㎡,平层,塔楼,低楼层(共8层),暂无数据,44.78㎡,南,钢混结构,简装,,有,公园：晓港公园、海印公园市场：泰宁市场、细岗市场医院：广医二院、珠江医院幼儿园：晓港中马路幼儿园、海鸥幼儿园,地铁：2/8号线昌岗地铁站、8号线晓港地铁站公交：江南大道南公交站、广医二院公交站、每天多路公交车过站、出行便利
此房高层视野好无遮挡、安静看花园、采光充足,135,16078,花都,2室2厅1卫,83.97㎡,平层,塔楼,低楼层(共18层),暂无数据,暂无,东北,钢混结构,简装,,有,小区配套齐全、生活方便、楼下是云山、出门马路过去是来又来、吃饭·购物方便,
东风中路 2室1厅 南 北,340,51869,越秀,2室1厅1卫,65.55㎡,平层,塔楼,高楼层(共9层),暂无数据,暂无,南北,钢混结构,简装,,,,
春兰花园 电梯一房 南向采光通风好,175,35057,白云,1室1厅1卫,49.92㎡,平层,塔楼,高楼层(共9层),暂无数据,暂无,东南,钢混结构,其他,,有,,地铁：京溪南方医院地铁站、距离大概100米；公交：83路、126路、136路、241路、502路、高峰快线48、夜14路、夜74路、旅游公交3线、16路、夜90路等经过京溪路站
亚运城天誉小区优质大三房好房诚意放卖,338,23221,番禺,3室2厅2卫,145.56㎡,平层,塔楼,中楼层(共55层),暂无数据,115.36㎡,南,钢混结构,精装,,有,,
此房满二、业主自住保养好 、多了一个大露台可用,135,14543,南沙,3室2厅1卫,92.83㎡,平层,板塔结合,低楼层(共32层),暂无数据,72.79㎡,东北,钢混结构,其他,,有,南沙湾板块、扼守狮子洋、坐拥南沙湾好看配套、环境优美植被率高、也有chao市和生鲜市场可以满足日常生活所需,出行方便、出门就有公交站、线路多、班次多。离高速路口近、去东莞、深圳、中山、都很方便。两个公交站的距离到达邮轮母港、可前往香港、日本、新加坡等、不用去机场也能出国了地铁：2.8公里到南沙客运港站（4号线起点站）公交:南沙18南沙19南沙53
东南向 安静不吵 格局方正 楼层美丽,205,15977,南沙,4室2厅2卫,128.31㎡,平层,塔楼,中楼层(共25层),暂无数据,暂无,东南,钢混结构,其他,,有,小区的西大门对着莲溪村、餐饮较多、里面有购物场所买菜方便、莲溪村里有古建筑、荷花池等观赏地、假日期间可以往里面走走,
华景新城、信华花园、电梯南向三房、安静望园林,700,64286,天河,3室2厅2卫,108.89㎡,平层,塔楼,低楼层(共31层),暂无数据,93.85㎡,东南,钢混结构,其他,,有,天河公园购物及美食：华润家、喜士多、肯德基、喜茶、麦当劳、便利店、华景路及华景北路有临街商铺医疗：南医三院银行：四大行,小区北面500米就是华景新城公交总站、线路有293.194.B9.130.191、距离小区南面650米就是上社BRT、有20条左右公交车线路经过、可去到广州的各个地方、可坐191或者130、只需3站即可到达地铁三号线华师站、地铁11号线距离900米。
南向三房、视野采光通风好、舒适度高,450,39585,荔湾,3室2厅2卫,113.68㎡,平层,塔楼,中楼层(共57层),暂无数据,暂无,南,钢混结构,精装,,有,肯德基、麦当劳、星巴克、喜茶、钱大妈、广钢公园、各种特色餐饮、24小时便利店。步行可到菜市场西朗农贸市场,西朗A出口/鹤洞站C出口、公交车91路、583路、222路、181路、19路、217路、277路、285路、565路、769快线、69路、811路等线路可到达
一线望湖、采光好、 南北对流中楼层 。,430,32700,黄埔,4室2厅2卫,131.5㎡,平层,塔楼,中楼层(共23层),暂无数据,暂无,南,钢混结构,精装,,有,小区旁边有凤凰湖公园三甲医院城市综合体酒店地铁等配套,
中间楼层、看花园安静、业主诚心卖,289,28740,黄埔,3室2厅2卫,100.56㎡,平层,塔楼,中楼层(共33层),暂无数据,暂无,东南,钢混结构,精装,,有,购物：星际云汇、飞晟文汇、锐丰广场、奥园广场、至泰广场、大壮国际广场；医疗：三甲医院中山大学附属第三医院岭南医院、萝岗中医院、黄陂医院；生活：小区楼下门口有华润便利钱大妈农业银行。,地铁六号线(香雪站)、小区外有瑞和路北(开泰大道口)站:321路、367路、349路、358路、359路、388路、夜97路；荔红二路站:367路、339路、358路、337路、335路、578路、B24路、夜97路；瑞和路站:393路、337路、B24路、338路、359路
二号线江泰路地铁口100米左右 市场、燕汇广场,188,27956,海珠,2室1厅1卫,67.25㎡,平层,塔楼,低楼层(共9层),暂无数据,暂无,南,钢混结构,精装,,,商店：燕汇广场、南珠广场、润政广场、湾科里广场。银行：建设银行、工商银行。幼儿园：江南大道南幼儿园、海富幼儿园交通出行：公交：244A路、244路、812路、夜22路、469路、992路；地铁：2号线江泰路站A口、大约200米,步行至江泰路390、米、地铁站有公交车总站、出行方便、江泰路2号线、坐一个站到昌岗就是2-8号线转乘站。
楼下就是地铁、精装修南向大俩房、楼龄新,540,59049,海珠,2室1厅1卫,91.45㎡,平层,塔楼,低楼层(共31层),暂无数据,暂无,东南南,钢混结构,其他,,有,昌岗地铁站E出口20米商场合生生活天地苏宁电器永旺国美电电器银行九江银行中国建设银行中国农业银行中国工商银行医院广东省口腔医院广医二院南方珠江医院等小区有穗花幼儿园,小区门口5米就是地铁2-8号线昌岗站、30米就是公交车信合广场站、经过车辆多、可达到广州几个区域、出行方便。
