标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
保利拾光年 精致两房 全新没有入住过 望花园,138,22169,黄埔,2室2厅1卫,62.25㎡,平层,塔楼,中楼层(共17层),暂无数据,暂无,北,钢混结构,其他,,有,综合商场：绿地缤纷城（三层购物广场）美宜佳钱大妈日常配套：银行、邮政、餐饮、洗衣服、美容美发、药店、书店、电器维修、肉菜市场、通信等。医疗配套：中山大学附属肿瘤医院华南医院、广州泰和肿瘤医院、中山六院（综合性三甲）,地铁14号线何棠下站~、距离地铁大概2公里~、地铁三站到达镇龙接驳21号线6站可到达员村。往南走广河高速接华南快速干线到天河~、往北走广从公路直达白云
地铁口3房 业主自住保养好 买回来可以直接入住,380,37628,黄埔,3室2厅1卫,100.99㎡,平层,塔楼,高楼层(共9层),暂无数据,暂无,东南,钢混结构,精装,,,黄埔区医院、港湾医院、黄埔区妇幼保健院、大沙地街、荔香菜市场休闲、黄埔公园、大沙地步行街~、荔枝公园~、儿童公园~、图书馆~、少年宫~、广州市第三少年宫~、5号线~、7号线大沙东站双地铁站~、公交站~、体育馆~、饮食一条街等,交通信息：B31、B16、431、43、B5、517、B27、B28、B26和地铁五号线和七号线双地铁
花语现楼 全新未入住 南北对流户型 高层视野开阔安静,535,39186,黄埔,4室2厅2卫,136.53㎡,平层,塔楼,高楼层(共23层),暂无数据,112.64㎡,南东南,钢混结构,精装,,有,东方汇广场~、祥龙广场~、公寓酒店写字楼~、配套齐全~、省一级等医院中山三院岭南医院~、广医三院妇女儿童医院,小区位于主干道广汕公路~、出入方便。多辆公车到小区门口~、可接驳6号线或者21号线~、有轨电车。
业主自己住的房子 装修材料都是上等材料  采光好安静,158,18266,黄埔,3室2厅1卫,86.5㎡,平层,塔楼,高楼层(共32层),暂无数据,67.41㎡,南,钢混结构,精装,,有,,
南向竖厅小三房~、精装修~、中高楼层视野无遮挡,220,26310,黄埔,3室2厅1卫,83.62㎡,平层,塔楼,高楼层(共35层),暂无数据,65.99㎡,南西南,钢混结构,精装,,有,,小区正门200米外有长岭路山景城公交站~、有330路、446路~、广增2线和节假日公交专线9线4条公交线~、有轨电车1号线贤江西站
保利岭南林语,320,27232,黄埔,3室2厅2卫,117.51㎡,平层,塔楼,高楼层(共32层),暂无数据,暂无,东南,钢混结构,精装,,有,广州医科大学附属妇女儿童医院在建~、广州市第十一人民医院~、1站到达水西萝岗敏捷广场~、2站到达苏元。地铁21号线目前小区旁边的另外两个小区旁都在建私家山顶公园~、半山游泳池~、儿童游乐设施~、老人健身设施,家门口就有有轨电车一号线接驳到长平21号线地铁站~、公交（永顺大道（岭南林语花园））站~、经线路包括327路、396路、446路、449路岭头班车、节假日公交专线9路。小区门口轻轨长岭居站
五矿壹云台 科学城 双阳台 动静分离 高楼层无遮挡,398,38645,黄埔,3室2厅2卫,102.99㎡,平层,塔楼,高楼层(共33层),暂无数据,暂无,南,钢混结构,精装,,有,配套设施完善~、居住环境舒服~、春晓楼下有港华燃气美宜佳苏宁小店钱大妈等出入交通也不错管理好,公共交通站：永顺大道（岭南林语）休闲：香雪公园~、演艺中心、小区配套设施轨道交通：21号线长平站~、有轨电车1号线2公里处有长平收费站
中高楼层~、看小区园林~、A区中间位置~、视野开阔,280,27658,黄埔,3室2厅2卫,101.24㎡,平层,板塔结合,低楼层(共32层),暂无数据,暂无,北,钢混结构,精装,,有,购物：绿地广场、大壮国际广场~、飞晟文汇、高德汇~、锐丰及奥园广场；医疗：三甲医院中山大学附属第三医院岭南医院~、萝岗中医院~、黄陂医院；生活：小区楼下门口有华润、钱大妈、全家、农业银行等,地铁六号线(香雪站)、小区外有瑞和路北(开泰大道口)站:321路、367路、349路、358路、359路、388路、夜97路；荔红二路站:367路、339路、358路、337路、335路、578路、B24路、夜97路；瑞和路站:393路、337路、B24路、338路、359路
东南向中高楼层~、自住保养新净~、诚意出手。随时看房,292,28287,黄埔,3室2厅2卫,103.23㎡,平层,塔楼,高楼层(共32层),暂无数据,81.52㎡,东南,钢混结构,精装,,有,,
三房二卫~、设施齐全~、交通便利！,116,11228,黄埔,3室2厅2卫,103.32㎡,平层,塔楼,低楼层(共18层),暂无数据,暂无,南北,钢混结构,精装,,有,广州市萝岗区十字会医院~、红十字会医院九楼村卫生站~、广州市增城区中新镇卫生院~、萝岗区红十字会医院-综合楼~、铭建中西药店等医疗配套~、其他配套有镇龙西市场~、美佳购物广场等。,公交路线有365~、516~、941~、443路小区2公里内有地铁最近的是21号线镇龙西站距离约1200米新开通了便民专线01号线直达地铁站
全新未住 地铁口 3+1四房 南北双阳台,195,15733,黄埔,3室2厅2卫,123.95㎡,平层,塔楼,低楼层(共32层),暂无数据,98.3㎡,东南南西南,钢混结构,精装,,有,,
南向三房两卫~、近地铁~、安静望小区园林,320,38010,黄埔,3室2厅2卫,84.19㎡,平层,塔楼,中楼层(共32层),暂无数据,暂无,东南南,钢混结构,其他,,有,小直线500米距离已经开建的广东省人民医院黄埔医院~、小区方便热闹繁华~、有星际云汇~、奥园广场~、锐丰广场等配建设施齐全~、出则繁华入则宁静,时代天境小区位于黄埔科学城的居住区~、广州东进发展的主轴线开创大道旁。小区交通便利~、离香雪地铁站走路距离只有1.4公里~、乘坐1站即到萝岗站~、可与7号线换乘；未来有20号线和23号线地铁加持~、到天河和琶洲金融城更是方便。
南向大四房 双阳台 高楼层 视野好 户型通透,326,22986,黄埔,4室2厅2卫,141.83㎡,平层,板塔结合,高楼层(共33层),暂无数据,暂无,南北,钢混结构,其他,,有,1.楼栋下面有侧门~、距离何棠下地铁站约50米；2.有社区医院、邻里商场~、生活、交通便利；3.2公里内有3家商场：绿地缤纷城、邻里商场、合景悠方；4.小区绿化好~、配备儿童乐园、游泳池~、凤凰湖；,
证满4年~、保利爱特城~、望花园景观好~、格局方正,238,28493,黄埔,3室2厅1卫,83.53㎡,平层,塔楼,低楼层(共33层),暂无数据,67.06㎡,南,钢混结构,其他,,有,小区配套完善有步行街~、幼儿园~、游泳池~、健身设施。交通有公交总站（楼巴车接驳天河市区）及6号线香雪地铁站~、附件有两做市政公园~、晚饭后或者周末可以带老人和小孩去玩,
法式园林小区绿化好 户型方正 接读方便,145,15147,黄埔,3室2厅2卫,95.73㎡,平层,塔楼,中楼层(共32层),暂无数据,暂无,东北,钢混结构,简装,,有,小区楼下有社区医院~、广州医科大学附属妇女儿童医院~、广东省中医院黄埔医院三甲综合医院~、家有健康综合医院小区配套~、底商与农贸菜市场钱大妈~、沙县兰州拉面水果店等公园~、小区旁边华圣公园~、甘竹山公园及华峰寺等,轨道交通：有轨电车1号线新丰站~、距离3期1.2km；21号地铁长平站8公里~、6号地铁香雪站10公里。公交车：942路、330A路、341路、394路、379路、365路、948路、夜60路。长平地铁站：330A、327路、有轨电车1号线
幸福誉两房~、全屋定制中楼层~、安静望花园~、近地铁口,125,17371,黄埔,2室1厅1卫,71.96㎡,平层,板塔结合,中楼层(共26层),暂无数据,57.44㎡,北,钢混结构,精装,,有,,
大壮名城 南北对流户型 阳光充足 高层视野开阔,600,64649,黄埔,3室2厅2卫,92.81㎡,平层,塔楼,高楼层(共33层),暂无数据,暂无,南,钢混结构,精装,,有,小区配套生活商店~、萝岗达广场~、大壮国际广场~、中大附属第三医院岭南医院~、萝岗儿童公园~、市民广场~、市民公园和创新公园。,小区旁边是7号线科丰路站和6号线21号线双地铁的苏元站~、小区门口有公交可以换乘~、自驾有开泰大道和开创大道~、交通方便。
满五唯一~、自住~、看房方便~、诚心出,185,26271,黄埔,3室1厅1卫,70.42㎡,平层,塔楼,中楼层(共8层),暂无数据,62.04㎡,西南西,钢混结构,其他,,,医院：广州医科大学附属第五医院893米~、中山大学附属第医院（东院）156米~、黄埔区黄埔街社区卫生服务1059米~、黄埔公园~、黄埔少年宫~、黄埔图书馆~、荔枝公园~、黄埔儿童公园,5号线地铁大沙东站5号线大沙地站~、13号线地铁裕丰围站BRT站医院黄埔区医院港湾医院市场丰乐市场
南向小三房~、视野开阔安静保养好~、诚心卖,180,20171,黄埔,3室2厅1卫,89.24㎡,平层,塔楼,中楼层(共33层),暂无数据,72.83㎡,西南,钢混结构,精装,,有,小区配套完善有步行街~、幼儿园~、游泳池~、健身设施。交通有公交总站（楼巴车接驳天河市区）及6号线香雪地铁站~、附件有两做市政公园~、晚饭后或者周末可以带老人和小孩去玩,341路、335路、349路、323路、340路、579路云埔一路站；楼下规划有轨电车2号线（在建）~、北接6号线香雪地铁站~、南接13号线南岗站~、交通优越
带车位 全屋定制 视野开阔望平岗河,226,22421,黄埔,4室2厅2卫,100.8㎡,平层,塔楼,高楼层(共24层),暂无数据,暂无,南,钢混结构,精装,,有,,A坳岗345路352a路365路370路445路B棠下村口343a路345路352路365路370路445路地铁旺村~、汤村~、地铁14号线何棠下D出口~、知识城
三开间朝南~、主卧有单独阳台~、视野好~、采光好,460,38436,黄埔,3室2厅2卫,119.68㎡,平层,塔楼,高楼层(共33层),暂无数据,暂无,南,钢混结构,其他,,有,距离小区200米有联和菜市场、市、；三公里左右有东方汇商-业广场~、距离四公里左右有达广场。医院：中山三院岭南医院、萝岗区红十字会医院、广州黄陂医院、联和街社区卫生站、萝岗中医院,目前距离最近的公交车站350米左右~、出行便利。最近的地铁站是6号线黄陂地铁站D出口~、距离1.6公里~、很方便。
业主诚心卖  近地铁  户型方正 环境安静,86,14491,黄埔,2室1厅1卫,59.35㎡,平层,板楼,高楼层(共5层),暂无数据,53.62㎡,南,钢混结构,精装,,,三公里内有文园山公园~、牛山炮台公园~、儿童公园~、荔枝公园~、一个三甲医院~、一个二甲医院~、一个社区医院~、沃尔玛~、城市花园步行街~、丰盛市场~、幸福里~、体育馆~、图书馆~、少年宫,石化公交站117m文冲地铁站650m双岗地铁站1.2km途经车辆有431路文冲一号线便民车~、320路~、360路~、390路广369
一楼使用面积大~、业主诚心出~、看中可聊,248,33922,黄埔,2室1厅1卫,73.11㎡,平层,塔楼,低楼层(共17层),暂无数据,60.45㎡,北,钢混结构,其他,,有,小区左边是茅岗改造~、富力拿地~、建住宅+商ye~、村里已经没人~、已动工。小区正面是机械城搬迁~、已搬到新塘~、已动工建写字楼、人才公寓、经济综合体。小区距13号线二期珠村站860米2024年通车。小区斜正面有大型漫广场（优衣库、海底捞、星巴克、电影院等）。,小区门口是莲溪公交站~、多条公交线抵达石牌体育（正佳广场、时尚天河、太古汇等）~、门口公交接驳现有5号线鱼珠地铁站~、距离1.4公里。动工在建的鱼珠隧道（琶鱼隧道）双向六车道~、自驾可围绕中山大道、黄埔大道、临江大道以及广园快速（都方便）
全新未住~、南向靓楼层~、采光视野好,208,21510,黄埔,3室2厅2卫,96.7㎡,平层,塔楼,中楼层(共34层),暂无数据,暂无,东南南,钢混结构,精装,,有,小区四周生活配套齐~、医院、便利店、市场、花店~、面包店~、餐厅、商场~、各式各样~、多选择；小区绿化环境好~、空气清新,A坳岗345路352a路365路370路445路B棠下村口343a路345路352路365路370路445路地铁旺村~、汤村~、何棠下A出口~、知识城
此房通透楼层好业主自住保养很好 高楼层通风好,225,23608,黄埔,3室2厅2卫,95.31㎡,平层,板塔结合,高楼层(共34层),暂无数据,77.22㎡,南,钢混结构,简装,,有,小区配套完善有临街商铺~、幼儿园~、公交站~、生活便利（楼巴车接驳天河市区）距离小区3.9公里有6号线香雪地铁站。小区2000米处有广州植树公园~、香雪公园~、您客户晚上或者周末可以带老人和小孩去玩,交通状况：六号线（香雪站）~、公交萝岗村口站。该小区门口公交有中海公寓站~、中海公寓站有:336路~、367路~、391路~、516路~、556A路~、941路~、夜52路~、有多路86巴士全程高速直达市区天河岗顶和石牌桥珠江新城等
朝向好 西南向 方正的横厅设计 实用率高,258,24882,黄埔,4室2厅2卫,103.69㎡,平层,板楼,低楼层(共28层),暂无数据,暂无,西南,钢混结构,毛坯,,有,,双地铁~、距14号线支线(知识城线)/21号线-镇龙A口55米；距14号线支线(知识城线)/21号线-镇龙B；在建轻轨站H出口；公交地铁镇龙总站
乙烯大院 精装两房厅直阳台  双地铁5号线和7号线,190,24266,黄埔,2室2厅1卫,78.3㎡,平层,塔楼,中楼层(共8层),暂无数据,71.43㎡,南北,钢混结构,简装,,,黄埔图书馆~、荔枝公园~、黄埔体育馆~、黄埔儿童公园~、黄埔青少年宫~、买菜可去横沙菜市场~、丰乐市场~、内更是有钱大妈从化家场基本能满足生活需求,公交：B16路、B24路、B29路、320路、323路、324路、326路、338路、344路、431路、433路、438路、943路、945路地铁：5号线和7号线大沙东站
中高层视野无遮挡 南北通透户型 方便看房,368,37475,黄埔,3室1厅2卫,98.2㎡,平层,塔楼,中楼层(共33层),暂无数据,暂无,南北,钢混结构,其他,,有,小区西门近大广场~、集购物、休闲、酒店、办公于一体医院：中山三院岭南医院、广医三院妇女儿童医院长岭居分院、东升医院萝岗分院~、近地铁6~、7号线~、至泰广场~、锐丰广场~、奥园广场等,1.步行可达6号线萝岗地铁站~、21号线苏元站2.处在开创大道旁~、交通方便3.7号线二期直达番禺南站~、可在6号线萝岗地铁站换乘。
